date,nikkei_close,sq_up_pressure,sq_down_risk,up_down_gap,p_up,signal,days_to_sq,days_after_sq,sector_abs_share,zscore_window,basis_included
2025-05-30,37965.1015625,0.3200603989240447,-0.0542282785877563,0.374288677511801,0.5639723877377816,NEUTRAL,315,,0.7618710966919746,252,False
2025-06-02,37470.671875,-0.2232660541328285,-0.1315468481010504,-0.0917192060317781,0.4615086354830462,NEUTRAL,314,,0.4851164194663022,252,False
2025-06-03,37446.80859375,0.0765119970533927,0.1899662178260012,-0.1134542207726084,0.4729158259293991,NEUTRAL,313,,0.3869569088928922,252,False
2025-06-04,37747.44921875,0.1362907528163801,0.0004062976772543,0.1358844551391257,0.51638988742747,NEUTRAL,312,,0.2780434224687471,252,False
2025-06-05,37554.48828125,0.0120484143390551,0.4411014265795162,-0.429053012240461,0.4190986110836628,DOWN_WATCH,311,,0.6417342671211232,252,False
2025-06-06,37741.609375,0.1221349767222361,0.0740857716314113,0.0480492050908247,0.5014147408878964,NEUTRAL,310,,0.5764306509774502,252,False
2025-06-09,38088.5703125,0.3218135892979144,-0.3103034370045739,0.6321170263024883,0.6047361629895838,UP_BIAS,309,,0.7160775175202618,252,False
2025-06-10,38211.51171875,0.2819310290509352,-0.2040693341514857,0.4860003632024209,0.5798813742707102,UP_WATCH,308,,0.1351961799059332,252,False
2025-06-11,38421.19140625,0.4327114167125971,-0.0535959986920822,0.4863074154046793,0.587258135132853,UP_WATCH,307,,0.7884916964233377,252,False
2025-06-12,38173.08984375,0.2789520190872942,0.1175638424374214,0.1613881766498727,0.5276449578981504,NEUTRAL,306,,0.1792569686743948,252,False
2025-06-13,37834.25,0.0282373896986097,0.2914764583622218,-0.263239068663612,0.44634293327663,NEUTRAL,305,,0.5747870890770458,252,False
2025-06-16,38311.328125,0.2302257091534224,0.4446261369647548,-0.2144004278113323,0.4642324148747385,NEUTRAL,304,,0.6660099566498286,252,False
2025-06-17,38536.73828125,0.2857131185564852,0.21347376645033,0.0722393521061551,0.5135212531801246,NEUTRAL,303,,0.6940258298365635,252,False
2025-06-18,38885.1484375,-0.0371068268811443,-0.1836106169063885,0.1465037900252442,0.5094503989397591,NEUTRAL,302,,0.2782980431413228,252,False
2025-06-19,38488.33984375,0.1132061327187428,0.0538359946030459,0.0593701381156968,0.5028079245606277,NEUTRAL,301,,0.6420998783896369,252,False
2025-06-20,38403.23046875,0.5522576518088348,0.1489309553985124,0.4033266964103223,0.5799611430546966,UP_WATCH,300,,0.4929698851288819,252,False
2025-06-23,38354.08984375,0.215681980037397,0.0983539504762364,0.1173280295611605,0.5173429436197708,NEUTRAL,299,,0.502280391603405,252,False
2025-06-24,38790.55859375,0.3957805181797338,0.0033371247218106,0.3924433934579232,0.5705864643151709,NEUTRAL,298,,0.7293995902642307,252,False
2025-06-25,38942.0703125,0.2846438847643134,-0.0363749634136155,0.321018848177929,0.5536899611436132,NEUTRAL,297,,0.7431786642922434,252,False
2025-06-26,39584.578125,1.0542685603674748,-0.0032253456653335,1.0574939060328084,0.7001946109370566,UP_BIAS,296,,0.3642015029991037,252,False
2025-06-27,40150.7890625,0.751881526005739,-0.9210123672033428,1.672893893209082,0.7663397256009261,UP_BIAS,295,,0.5937911339936414,252,False
2025-06-30,40487.390625,0.995422499703012,-0.7739676632944394,1.7693901629974516,0.7856983108834784,UP_BIAS,294,,0.3338555465692451,252,False
2025-07-01,39986.328125,0.4560683238119645,-0.3614401635026525,0.8175084873146171,0.6393615532575548,UP_BIAS,293,,0.219686718803752,252,False
2025-07-02,39762.48046875,0.3212464122227586,-0.2703039528393075,0.5915503650620662,0.5983889841478414,UP_WATCH,292,,0.5253512907160005,252,False
2025-07-03,39785.8984375,-0.4383328693275726,-0.7861310243218086,0.3477981549942359,0.5220861750569585,NEUTRAL,291,,0.7207063244164247,252,False
2025-07-04,39810.87890625,-0.346370931903469,-0.0547173425957255,-0.2916535893077435,0.4233957050015464,NEUTRAL,290,,0.5527003264715541,252,False
2025-07-07,39587.6796875,-0.1568390358930534,0.3218171668662916,-0.478656202759345,0.4031169838602277,DOWN_WATCH,289,,0.691118177117929,252,False
2025-07-08,39688.80859375,-0.5433172993651565,-0.7645024022085511,0.2211851028433946,0.4962767830627704,NEUTRAL,288,,0.5397017038062427,252,False
2025-07-09,39821.28125,0.4807416490205008,0.657759699046112,-0.1770180500256111,0.4827784642871366,NEUTRAL,287,,0.4083159526399554,252,False
2025-07-10,39646.359375,0.1262229641056333,0.2363222386778424,-0.110099274572209,0.4759386157293845,NEUTRAL,286,,0.6630176327771964,252,False
2025-07-11,39569.6796875,-0.2724407565048583,-0.0034887986100172,-0.268951957894841,0.4306237010760825,NEUTRAL,285,,0.1425937080797187,252,False
2025-07-14,39459.62109375,-0.1090847510599504,0.2558940364784125,-0.364978787538363,0.423345868064539,NEUTRAL,284,,0.490357855298108,252,False
2025-07-15,39678.01953125,0.203972414344963,0.3270335469073727,-0.1230611325624096,0.4777159586526593,NEUTRAL,283,,0.5797265749699378,252,False
2025-07-16,39663.3984375,0.2394300032288498,0.3623724583969366,-0.1229424551680867,0.479504841479209,NEUTRAL,282,,0.5395001369408008,252,False
2025-07-17,39901.19140625,-0.2062646190392063,-0.188450798442721,-0.0178138205964853,0.4743146531431956,NEUTRAL,281,,0.7432743767693137,252,False
2025-07-18,39819.109375,0.0909314814199628,0.1464565046278992,-0.0555250232079364,0.4830302780342033,NEUTRAL,280,,0.824854846772023,252,False
2025-07-22,39774.921875,-0.267958758661276,-0.3029095597419282,0.0349508010806522,0.4797925800296225,NEUTRAL,278,,0.5800811325328223,252,False
2025-07-23,41171.3203125,-0.1830126510796375,-0.4868538864180264,0.3038412353383888,0.5276951921101534,NEUTRAL,277,,0.175027032837496,252,False
2025-07-24,41826.33984375,0.2137481539304495,-0.4333548623008884,0.6471030162313379,0.601894848904623,UP_BIAS,276,,0.1246561279551075,252,False
2025-07-25,41456.23046875,0.4507815072573333,0.0211671384805844,0.4296143687767488,0.579179395518667,UP_WATCH,275,,0.4561681089675395,252,False
2025-07-28,40998.26953125,0.3086800325236701,-0.1434837882021742,0.4521638207258443,0.5758212875865141,UP_WATCH,274,,0.6917218544557258,252,False
2025-07-29,40674.55078125,0.2723533763384287,0.0939020570331098,0.1784513193053188,0.5300796417300709,NEUTRAL,273,,0.7127092184772859,252,False
2025-07-30,40654.69921875,-0.2812977946816364,0.1665047770402755,-0.4478025717219119,0.4019537089641404,DOWN_WATCH,272,,0.3191384985787116,252,False
2025-07-31,41069.8203125,-0.3316117551126182,0.1016879869267816,-0.4332997420393998,0.4018008437647362,DOWN_WATCH,271,,0.7666738537436429,252,False
2025-08-01,40799.6015625,-0.4894394662380313,0.2940288330649293,-0.7834682993029607,0.3413818488134875,DOWN_BIAS,270,,0.8308558955488542,252,False
2025-08-04,40290.69921875,-0.189923729837804,0.8417980876205082,-1.0317218174583125,0.3189494454113939,DOWN_BIAS,269,,0.3069697116463878,252,False
2025-08-05,40549.5390625,-0.4770894020463809,0.2767464597534499,-0.7538358617998309,0.3462845813610681,DOWN_BIAS,268,,0.310359853751053,252,False
2025-08-06,40794.859375,-0.5985221579910872,0.0795856500280257,-0.678107808019113,0.3519509641008749,DOWN_BIAS,267,,0.6136158570305906,252,False
2025-08-07,41059.1484375,-0.8237372327939905,0.0837460256380072,-0.9074832584319976,0.3090399257059646,DOWN_BIAS,266,,0.6008926439548113,252,False
2025-08-08,41820.48046875,-0.1590381135612648,0.089339419169731,-0.2483775327309958,0.4394848517382084,NEUTRAL,265,,0.2192608254714668,252,False
2025-08-12,42718.171875,0.5693229493279642,-0.2231194970071739,0.7924424463351383,0.6408262673412868,UP_BIAS,263,,0.4134155798612575,252,False
2025-08-13,43274.671875,0.4745779422730104,-0.7774125915337369,1.2519905338067474,0.7023909479159426,UP_BIAS,262,,0.5139482373235219,252,False
2025-08-14,42649.26171875,0.5459845665804278,-0.2898421846961245,0.8358267512765524,0.6462244694064577,UP_BIAS,261,,0.3890304990777101,252,False
2025-08-15,43378.30859375,0.7150649608124928,-0.779260749667476,1.494325710479969,0.7435161340553347,UP_BIAS,260,,0.2771055744294311,252,False
2025-08-18,43714.30859375,0.7087780880456461,-0.3187855619717657,1.027563650017412,0.6812825150581789,UP_BIAS,259,,0.5401197590251907,252,False
2025-08-19,43546.2890625,0.1367804938070804,-0.0978865499284768,0.2346670437355572,0.5324268417874238,NEUTRAL,258,,0.2269738565489298,252,False
2025-08-20,42888.55078125,-0.2910800544187243,0.0445636947865871,-0.3356437492053115,0.4191206018548701,NEUTRAL,257,,0.6490619816097368,252,False
2025-08-21,42610.171875,0.0660903021096686,0.2262243211458452,-0.1601340190361766,0.4648408595533662,NEUTRAL,256,,0.6989954397490297,252,False
2025-08-22,42633.2890625,-0.476443356566339,0.2318429094122832,-0.7082862659786223,0.3530464774440075,DOWN_BIAS,255,,0.3868927496278297,252,False
2025-08-25,42807.8203125,-0.3076439325301066,0.278020990101494,-0.5856649226316006,0.3793728542957061,DOWN_BIAS,254,,0.5378048141589196,252,False
2025-08-26,42394.3984375,-0.3039154599369966,0.3726103933813824,-0.6765258533183791,0.3657426375322063,DOWN_BIAS,253,,0.184380994308355,252,False
2025-08-27,42520.26953125,0.0312398406343188,0.3246249875282194,-0.2933851468939005,0.4416539246529283,NEUTRAL,252,,0.5003384368784077,252,False
2025-08-28,42828.7890625,-0.2073502500345058,-0.2656497148629344,0.0582994648284286,0.4866093533367245,NEUTRAL,251,,0.4783819701402174,252,False
2025-08-29,42718.46875,0.0551981968199719,0.0599352113986929,-0.004737014578721,0.4894916925485995,NEUTRAL,250,,0.2463671287790212,252,False
2025-09-01,42188.7890625,-0.2976734951280912,0.3747914917207897,-0.672464986848881,0.3666450159037742,DOWN_BIAS,249,,0.7735731262716133,252,False
2025-09-02,42310.48828125,-0.2233465992609159,0.2396474421265498,-0.4629940413874658,0.402366230251539,DOWN_WATCH,248,,0.3547672600337552,252,False
2025-09-03,41938.890625,-0.1318430135497541,0.5442883836328487,-0.6761313971826028,0.3738222145472805,DOWN_BIAS,247,,0.4017631203006279,252,False
2025-09-04,42580.26953125,0.0037063863965549,0.3595491067075091,-0.3558427203109542,0.4303173501805163,NEUTRAL,246,,0.290950091601742,252,False
2025-09-05,43018.75,-0.1122486016477944,-0.2062380743385829,0.0939894726907885,0.4971608897434961,NEUTRAL,245,,0.4224103726396668,252,False
2025-09-08,43643.80859375,0.4876823078012482,-0.2280525357736883,0.7157348435749366,0.6254542224786654,UP_BIAS,244,,0.4905762978618315,252,False
2025-09-09,43459.2890625,0.5261208010895584,-0.1635867501926909,0.6897075512822494,0.6232894902905927,UP_BIAS,243,,0.4404272465098469,252,False
2025-09-10,43837.671875,0.6790046610712208,-0.2756756124863193,0.95468027355754,0.6695926178709355,UP_BIAS,242,,0.5768467724676606,252,False
2025-09-11,44372.5,0.890386749702795,0.059198826956497,0.8311879227462979,0.6611334861228617,UP_BIAS,241,,0.6796233386147108,252,False
2025-09-12,44768.12109375,0.6174105637407774,-0.2421453215792484,0.8595558853200258,0.6529866511493231,UP_BIAS,240,,0.6191686163547873,252,False
2025-09-16,44902.26953125,0.4900643445206306,-0.3508590416914666,0.8409233862120973,0.6444228967239294,UP_BIAS,238,,0.6092735147289645,252,False
2025-09-17,44790.37890625,0.7170695513397254,-0.1753711374114854,0.8924406887512109,0.662286504269253,UP_BIAS,237,,0.7541628285676847,252,False
2025-09-18,45303.4296875,0.8450515580187374,-0.2839944487949318,1.1290460068136694,0.7011730795726235,UP_BIAS,236,,0.8205353785465459,252,False
2025-09-19,45045.80859375,0.5344497210959556,-0.1152467230499559,0.6496964441459114,0.6175572086733278,UP_BIAS,235,,0.3189101471425855,252,False
2025-09-22,45493.66015625,0.5367154131660152,-0.3497760928053415,0.8864915059713567,0.6532968227449334,UP_BIAS,234,,0.5761294438761765,252,False
2025-09-24,45630.30859375,0.4467752822269149,-0.3021544181845714,0.7489297004114863,0.6285868994791194,UP_BIAS,232,,0.412781152134612,252,False
2025-09-25,45754.9296875,0.3479754776365016,-0.3649048042368462,0.712880281873348,0.6184483091960747,UP_BIAS,231,,0.6080082334771779,252,False
2025-09-26,45354.98828125,-0.1895182125032262,0.0679872551762226,-0.2575054676794489,0.436523800405795,NEUTRAL,230,,0.8094841007794161,252,False
2025-09-29,45043.75,-0.2575449882950241,-0.2599870985348957,0.0024421102398716,0.4750403571563169,NEUTRAL,229,,0.5776206084261509,252,False
2025-09-30,44932.62890625,-0.4136428475010925,0.1180719641188952,-0.5317148116199878,0.3826434313687067,DOWN_BIAS,228,,0.5283823529411765,252,False
2025-10-01,44550.8515625,-0.1315972499760696,0.5908997505914603,-0.72249700056753,0.3668062912491326,DOWN_BIAS,227,,0.5128953989904016,252,False
2025-10-02,44936.73046875,0.3233563508793824,0.65968119581874,-0.3363248449393575,0.4491910100231405,NEUTRAL,226,,0.7755965534317621,252,False
2025-10-03,45769.5,0.1925340495887383,-0.5218384103819862,0.7143724599707246,0.6113163736726904,UP_BIAS,225,,0.5087828019614241,252,False
2025-10-06,47944.76171875,1.1869785653934266,-0.4700146661144661,1.6569932315078928,0.7797897076355453,UP_BIAS,224,,0.5942739441611409,252,False
2025-10-07,47950.87890625,0.944525340917293,-0.6883623984849105,1.6328877394022037,0.7685749635048478,UP_BIAS,223,,0.568089792896613,252,False
2025-10-08,47734.98828125,0.7919931938862816,-0.7060847457232857,1.4980779396095674,0.7469005027925751,UP_BIAS,222,,0.5674665977627769,252,False
2025-10-09,48580.44140625,0.9070919033773002,-0.4833840671572422,1.3904759705345424,0.7379281504238944,UP_BIAS,221,,0.2858523725651555,252,False
2025-10-10,48088.80078125,1.3038014724317126,0.0297774663108156,1.274024006120897,0.7386330517071495,UP_BIAS,220,,0.097589546377055,252,False
2025-10-14,46847.3203125,0.0011498871509466,0.0599177438678176,-0.058767856716871,0.4780218890717203,NEUTRAL,218,,0.7170996292444054,252,False
2025-10-15,47672.671875,0.2439100371740117,-0.3446814608181989,0.5885914979922107,0.5942026392441513,UP_WATCH,217,,0.4826642547493781,252,False
2025-10-16,48277.73828125,0.7646873417091155,-0.1762801997748305,0.940967541483946,0.6714093744630487,UP_BIAS,216,,0.5919256336485798,252,False
2025-10-17,47582.1484375,0.2112899583618168,0.1184765409984508,0.0928134173633659,0.5131436494664153,NEUTRAL,215,,0.5987531009818768,252,False
2025-10-20,49185.5,0.3635814244670978,-0.1239109856753984,0.4874924101424963,0.5840900392679088,UP_WATCH,214,,0.4572930264749316,252,False
2025-10-21,49316.05859375,0.4676177045596254,-0.4964481816338659,0.9640658861934914,0.661540410542565,UP_BIAS,213,,0.4434831993005066,252,False
2025-10-22,49307.7890625,0.0812272123207046,-0.6356566740595402,0.7168838863802448,0.6064036516547759,UP_BIAS,212,,0.2509328445660138,252,False
2025-10-23,48641.609375,0.0186586009419058,-0.0658025512389709,0.0844611521808768,0.502157853879422,NEUTRAL,211,,0.724626572371622,252,False
2025-10-24,49299.6484375,0.6128051243360909,-0.1503000999711006,0.7631052243071915,0.6384353193082632,UP_BIAS,210,,0.7641461967930516,252,False
2025-10-27,50512.3203125,0.3023320746032855,-0.2829817112997683,0.5853137859030539,0.5965042413753915,UP_WATCH,209,,0.467454344000742,252,False
2025-10-28,50219.1796875,0.5495960669692693,0.190367134336543,0.3592289326327262,0.5728327140386085,NEUTRAL,208,,0.4472748872850525,252,False
2025-10-29,51307.6484375,1.365482846282959,0.4951418697063672,0.8703409765765915,0.6875775197609172,UP_BIAS,207,,0.8230756092006377,252,False
2025-10-30,51325.609375,0.8844194680150135,-0.6428955597086667,1.5273150277236802,0.753921685739268,UP_BIAS,206,,0.7477947915486934,252,False
2025-10-31,52411.33984375,1.1159365090157287,-0.3047285521795554,1.420665061195284,0.7496261831937765,UP_BIAS,205,,0.3531276822800199,252,False
2025-11-04,51497.19921875,0.2942618685220058,-0.4514700089290248,0.7457318774510306,0.6209489768779821,UP_BIAS,203,,0.4825773991699494,252,False
2025-11-05,50212.26953125,0.1158961504616,-0.140811836750073,0.2567079872116731,0.5349527524553159,NEUTRAL,202,,0.6637110887836117,252,False
2025-11-06,50883.6796875,-0.0879569127674132,-0.1436514192892903,0.055694506521877,0.4921531559712125,NEUTRAL,201,,0.6277199117842447,252,False
2025-11-07,50276.37109375,-0.2019287540740839,-0.2054456543554137,0.0035169002813298,0.4779892932184731,NEUTRAL,200,,0.5277707682535263,252,False
2025-11-10,50911.76171875,0.0890238603120703,0.2714188648248305,-0.1823950045127602,0.4623832182291295,NEUTRAL,199,,0.6143256502410297,252,False
2025-11-11,50842.9296875,0.1456214618812022,0.1393254056379554,0.0062960562432468,0.4958042807200089,NEUTRAL,198,,0.6594904560861029,252,False
2025-11-12,51063.30859375,-0.2049728031937694,-0.7536278586080495,0.5486550554142801,0.566020064407614,UP_WATCH,197,,0.2786935217913528,252,False
2025-11-13,51281.828125,-0.1132984063499189,-0.120911643991312,0.007613237641393,0.4830786953575183,NEUTRAL,196,,0.4015012487409104,252,False
2025-11-14,50376.53125,-0.1339807989243033,0.4149726762802001,-0.5489534752045035,0.3932632149464208,DOWN_BIAS,195,,0.7684107746287496,252,False
2025-11-17,50323.91015625,-0.3661482647871746,0.6612733935120498,-1.0274216582992244,0.3119424577636615,DOWN_BIAS,194,,0.3452077887745217,252,False
2025-11-18,48702.98046875,-0.7195477122280027,0.6581047199920643,-1.3776524322200672,0.2517343638964889,DOWN_BIAS,193,,0.7405556246168882,252,False
2025-11-19,48537.69921875,-0.5050504815542032,0.9830868157540612,-1.4881372973082645,0.2463268748430645,DOWN_BIAS,192,,0.7355013020338521,252,False
2025-11-20,49823.94140625,-0.3001865103666377,0.5392053809780349,-0.8393918913446727,0.3417192471005019,DOWN_BIAS,191,,0.7699389250085075,252,False
2025-11-21,48625.87890625,-0.9379277248414356,-0.1638865594697298,-0.7740411653717056,0.3228484024670147,DOWN_BIAS,190,,0.8379229143623959,252,False
2025-11-25,48659.51953125,-0.0479583350482674,0.5789695569784568,-0.6269278920267243,0.3853040963310358,DOWN_BIAS,188,,0.4650674307347061,252,False
2025-11-26,49559.0703125,-0.2153621562657404,-0.5272520211652376,0.3118898648994971,0.5273865584085897,NEUTRAL,187,,0.4305323798980172,252,False
2025-11-27,50167.1015625,0.6033533340722981,0.1243917495370957,0.4789615845352024,0.5943543504089256,UP_WATCH,186,,0.7573768441785952,252,False
2025-11-28,50253.91015625,-0.0216581548946597,0.0642802328787765,-0.0859383877734363,0.4724799447419436,NEUTRAL,185,,0.7232908232707923,252,False
2025-12-01,49303.28125,0.1591228278649331,-0.0283980018941806,0.1875208297591138,0.5259050599410645,NEUTRAL,184,,0.4722581571684523,252,False
2025-12-02,49303.44921875,-0.0274084798245661,-0.18475865768362,0.1573501778590539,0.511696845452794,NEUTRAL,183,,0.2706619590735161,252,False
2025-12-03,49864.6796875,0.5477455540813285,0.4304212511865893,0.1173243028947391,0.5339003871049028,NEUTRAL,182,,0.7717533794796255,252,False
2025-12-04,51028.421875,0.1771362368098344,-0.2800972425044584,0.4572334793142928,0.5701906423055374,UP_WATCH,181,,0.4080598470637165,252,False
2025-12-05,50491.87109375,0.2366759214795864,0.0258608031460018,0.2108151183335845,0.5335408059603977,NEUTRAL,180,,0.3660525453929802,252,False
2025-12-08,50581.94140625,0.2654552079002796,-0.380996984012295,0.6464521919125746,0.6042690456247628,UP_BIAS,179,,0.5351317281090326,252,False
2025-12-09,50655.1015625,0.5678781915151427,-0.0083786830073892,0.576256874522532,0.607816362229764,UP_BIAS,178,,0.6896806793079922,252,False
2025-12-10,50602.80078125,0.2111228436235194,0.1798549027145251,0.0312679409089943,0.5031371414116921,NEUTRAL,177,,0.7145208982867924,252,False
2025-12-11,50148.8203125,-0.1743380415063289,0.2565428181610523,-0.4308808596673812,0.4097642190311361,DOWN_WATCH,176,,0.5458502912500605,252,False
2025-12-12,50836.55078125,-0.3498318145985488,-0.4018277106057818,0.0519958960072329,0.4784710619361165,NEUTRAL,175,,0.3266448226326934,252,False
2025-12-15,50168.109375,-0.5747881500549016,-0.4015928871251009,-0.1731952629298007,0.4310583171004007,NEUTRAL,174,,0.7138256398666591,252,False
2025-12-16,49383.2890625,-0.3123581480829721,0.3335989949489475,-0.6459571430319196,0.3699704063828601,DOWN_BIAS,173,,0.5428186901370109,252,False
2025-12-17,49512.28125,-0.0953646903457416,0.4354886244732672,-0.5308533148190088,0.397922816044072,DOWN_BIAS,172,,0.6868097519589972,252,False
2025-12-18,49001.5,-0.3592037143580648,0.3319644995407098,-0.6911682138987747,0.3609830254607635,DOWN_BIAS,171,,0.7602568848170436,252,False
2025-12-19,49507.2109375,-0.2501872731434739,0.5066508706769492,-0.7568381438204231,0.3561801639082282,DOWN_BIAS,170,,0.7289841367780541,252,False
2025-12-22,50402.390625,0.3460880041695228,0.2589855884674903,0.0871024157020324,0.5189494623823785,NEUTRAL,169,,0.6740538311946556,252,False
2025-12-23,50412.87109375,-0.1042013666566852,-0.5275979559853776,0.4233965893286923,0.5509147913993422,UP_WATCH,168,,0.4996340752448623,252,False
2025-12-24,50344.1015625,0.2411313717315833,0.0054748050840744,0.2356565666475088,0.5377786219836873,NEUTRAL,167,,0.5558636506196204,252,False
2025-12-25,50407.7890625,0.2191903296519695,-0.367825903690785,0.5870162333427545,0.5927628278303537,UP_WATCH,166,,0.6319345661450925,252,False
2025-12-26,50750.390625,0.5649989948172853,-0.0917410411324193,0.6567400359497046,0.6200783567279732,UP_BIAS,165,,0.5142756294765245,252,False
2025-12-29,50526.921875,-0.0843056317714997,0.1339217428585064,-0.2182273746300061,0.4480113494292884,NEUTRAL,164,,0.507429829389103,252,False
2025-12-30,50339.48046875,0.0723381874397204,0.144823462760766,-0.0724852753210456,0.4793498053281612,NEUTRAL,163,,0.3558774314654432,252,False
2026-01-05,51832.80078125,0.4211290816784041,-0.1674407584091628,0.588569840087567,0.6027163580310586,UP_BIAS,159,,0.848909215735165,252,False
2026-01-06,52518.078125,0.5419656279661086,-0.5292167726795213,1.07118240064563,0.6801936076546352,UP_BIAS,158,,0.5701327779091963,252,False
2026-01-07,51961.98046875,0.3866375594249495,-0.1446944853542647,0.5313320447792143,0.5921096239038103,UP_WATCH,157,,0.5091828686605656,252,False
2026-01-08,51117.26171875,0.2388969016829902,-0.3487845162501279,0.5876814179331182,0.5938181837699236,UP_WATCH,156,,0.6680718014572458,252,False
2026-01-09,51939.890625,0.9372813481781652,-0.2209889002741276,1.1582702484522929,0.7089586667492788,UP_BIAS,155,,0.1588413757706939,252,False
2026-01-13,53549.16015625,0.8397948761742196,-0.4430291184701808,1.2828239946444002,0.7214759376503864,UP_BIAS,153,,0.7436641031341207,252,False
2026-01-14,54341.23046875,0.8481715178393596,-0.4518107509820168,1.2999822688213765,0.7240464070358473,UP_BIAS,152,,0.6475754115301879,252,False
2026-01-15,54110.5,0.3926590471715288,-1.0770536955548753,1.469712742726404,0.7278705000761878,UP_BIAS,151,,0.4624655286063229,252,False
2026-01-16,53936.171875,0.8674613255031186,-0.7159849510568527,1.5834462765599713,0.7600096369581566,UP_BIAS,150,,0.4826875075034491,252,False
2026-01-19,53583.5703125,0.3422638496752292,-0.5725056196370689,0.9147694693122982,0.6486369006080902,UP_BIAS,149,,0.7063554475264512,252,False
2026-01-20,52991.1015625,0.2121833285247304,0.4259514110973779,-0.2137680825726474,0.463437234127412,NEUTRAL,148,,0.6478138906044315,252,False
2026-01-21,52774.640625,-0.1555242209491129,0.4554970794633586,-0.6110213004124716,0.3826610322607809,DOWN_BIAS,147,,0.5556632023956315,252,False
2026-01-22,53688.890625,0.3466852869385385,0.2081756676766843,0.1385096192618542,0.5273148558483368,NEUTRAL,146,,0.7590576095634484,252,False
2026-01-23,53846.87109375,0.1665828866596591,0.148691773280965,0.017891113378694,0.4987364529467877,NEUTRAL,145,,0.7485036633969455,252,False
2026-01-26,52885.25,0.0585270878889173,0.3418452582896439,-0.2833181704007265,0.444615354252006,NEUTRAL,144,,0.4177224250069999,252,False
2026-01-27,53333.5390625,0.3907418674327073,0.1026186517035561,0.2881232157291511,0.5536497882640966,NEUTRAL,143,,0.8433660740920385,252,False
2026-01-28,53358.7109375,0.4546901633425453,-0.1179083166617383,0.5725984800042836,0.6018374479452102,UP_BIAS,142,,0.6192737845277281,252,False
2026-01-29,53375.6015625,-0.0894824381677156,0.2267500544701884,-0.3162324926379041,0.4320609089035563,NEUTRAL,141,,0.8741122297666433,252,False
2026-01-30,53322.8515625,-0.2393807535687869,-0.0696976949050303,-0.1696830586637566,0.4481445921849138,NEUTRAL,140,,0.6752220293300026,252,False
2026-02-02,52655.1796875,-0.1341171303792178,0.2932448183550956,-0.4273619487343135,0.4122652730315135,DOWN_WATCH,139,,0.7619661896082432,252,False
2026-02-03,54720.66015625,0.1149071957701528,0.0224709438571809,0.0924362519129719,0.5082654976862144,NEUTRAL,138,,0.663787424053876,252,False
2026-02-04,54293.359375,-0.4352522895193746,-0.3931169887214791,-0.0421353007978955,0.4589827829413316,NEUTRAL,137,,0.6824526926875648,252,False
2026-02-05,53818.0390625,-0.0422019476610291,0.12055840158381,-0.1627603492448392,0.4590333872309213,NEUTRAL,136,,0.5272090559096149,252,False
2026-02-06,54253.6796875,-0.4056278948465754,-0.4745067847459184,0.0688788898993429,0.4784248304874772,NEUTRAL,135,,0.71222046454566,252,False
2026-02-09,56363.94140625,1.1109649201633254,-0.1421598585172091,1.2531247786805344,0.7284403834409585,UP_BIAS,134,,0.4965032844392789,252,False
2026-02-10,57650.5390625,0.4214949351824754,-0.4586761434826787,0.8801710786651541,0.6471214832273113,UP_BIAS,133,,0.5714977571226411,252,False
2026-02-12,57639.83984375,0.2699156317389215,-0.741224147928967,1.0111397796678885,0.6595352856631053,UP_BIAS,131,,0.7086776799776392,252,False
2026-02-13,56941.96875,0.7233298142857618,-0.5638566961490478,1.2871865104348097,0.7173464945307992,UP_BIAS,130,,0.4156440748171647,252,False
2026-02-16,56806.41015625,0.7390376206623508,-0.0506854376594669,0.7897230583218178,0.6481979598978138,UP_BIAS,129,,0.221266507892859,252,False
2026-02-17,56566.48828125,-0.1020106636691253,-0.0261717860311329,-0.0758388776379923,0.4701113264338361,NEUTRAL,128,,0.4402977031894787,252,False
2026-02-18,57143.83984375,-0.7814065623496945,-0.7081900753406235,-0.073216487009071,0.4368706913797324,NEUTRAL,127,,0.6500906489403936,252,False
2026-02-19,57467.828125,-0.2908129717538132,-0.2354224378781628,-0.0553905338756503,0.4640206841455228,NEUTRAL,126,,0.7949221574335571,252,False
2026-02-20,56825.69921875,0.0973325888725922,0.6207643922677448,-0.5234318033951526,0.4083563878287145,DOWN_WATCH,125,,0.4843803269407761,252,False
2026-02-24,57321.08984375,-0.0007392077349492,-0.1058258025161262,0.1050865947811769,0.5045394865324683,NEUTRAL,123,,0.7388676481359855,252,False
2026-02-25,58583.12109375,0.5232858270682904,0.0101392345086884,0.5131465925596019,0.5958499010790287,UP_WATCH,122,,0.791313048009027,252,False
2026-02-26,58753.390625,0.001231866602052,-0.4643880162250449,0.4656198828270969,0.562889987613645,UP_WATCH,121,,0.611251079424076,252,False
2026-02-27,58850.26953125,-0.0794424264703633,-0.2575885552613963,0.1781461287910329,0.512474035665491,NEUTRAL,120,,0.6634952032784228,252,False
2026-03-02,58057.23828125,-0.2589432314987392,-0.4724031810504878,0.2134599495517485,0.5092390284914653,NEUTRAL,119,,0.4665369608818285,252,False
2026-03-03,56279.05078125,-0.1394999492117343,0.5570389245256904,-0.6965388737374247,0.3703652385048794,DOWN_BIAS,118,,0.3154001125712315,252,False
2026-03-04,54245.5390625,-0.6206575769426647,0.9818474101520316,-1.602504987094696,0.2286835152851445,DOWN_BIAS,117,,0.7462800343681953,252,False
