date,ticker,name,close,prev_close,adj_factor,volume,adjusted_price,contribution_raw,abs_contribution_raw,momentum,index_weight,weighted_momentum,contribution_rank
2026-05-29,6762,TDK,4108.0,3796.0,1.0,28286900,4108.0,312.0,312.0,0.21899109792284865,0.007775043095845009,0.0017026652239565626,7
2026-05-29,6367,ダイキン工業,23285.0,23480.0,1.0,1746100,23285.0,-195.0,195.0,-0.0324122169125286,0.04407056438333764,-0.0014284246922502968,8
2026-05-29,5803,フジクラ,4771.0,5017.0,0.7,71394000,3339.7,-172.2,172.2,-0.01628865979381444,0.00632091320038792,-0.00010295920470734968,9
2026-05-29,4519,中外製薬,7892.0,7743.0,1.0,5543000,7892.0,149.0,149.0,-0.024474660074165655,0.014936864681696398,-0.00036557468565832994,10
2026-05-29,8035,東京エレクトロン,52420.0,52320.0,1.4,3555800,73388.0,140.0,140.0,0.051976720850893,0.1388984573315174,0.007219486343339952,11
2026-05-29,9433,KDDI,2738.5,2714.0,1.0,19996500,2738.5,24.5,24.5,0.010703081749400267,0.005183046620733095,5.547457169265912e-05,12
2026-05-29,6920,レーザーテック,40130.0,40110.0,0.9,2244300,36117.0,18.0,18.0,0.05245213742460009,0.06835716443345526,0.0035854793828195806,13
2026-05-29,7203,トヨタ自動車,3042.0,3030.0,1.0,39820000,3042.0,12.0,12.0,0.018413123535319764,0.005757468621606747,0.00010601298098037224,14
2026-05-29,4543,テルモ,2401.0,2399.5,1.0,11844900,2401.0,1.5,1.5,0.003133486526007978,0.004544274214489744,1.4239422021589101e-05,15
2026-06-01,285A,キオクシア,72500.0,65850.0,0.82,36726500,59450.0,5453.0,5453.0,0.10771581359816662,0.11206548469783036,0.012071224860499689,1
2026-06-01,9983,ファーストリテイリング,80510.0,82330.0,2.7,961300,217377.0,-4914.0,4914.0,0.07218005060593957,0.40976381610025686,0.029576772982599458,2
2026-06-01,9984,ソフトバンクG,8541.0,7491.0,3.0,100911200,25623.0,3150.0,3150.0,0.20806223479490815,0.04830031815664436,0.010049472136976503,3
2026-06-01,6920,レーザーテック,38380.0,40130.0,0.9,2395600,34542.0,-1575.0,1575.0,-0.1078568107856811,0.06511296841770321,-0.007022877114322245,4
2026-06-01,6857,アドバンテスト,25675.0,26170.0,2.1,7366500,53917.5,-1039.5,1039.5,-0.07494145199063229,0.10163651423373032,-0.0076167879519423165,5
2026-06-01,8035,東京エレクトロン,53060.0,52420.0,1.4,3167500,74284.0,896.0,896.0,0.016864699118436244,0.1400281323009862,0.0023615323193727157,6
2026-06-01,6367,ダイキン工業,23630.0,23285.0,1.0,1044300,23630.0,345.0,345.0,-0.034327748263179414,0.044543438240701956,-0.001529075934703296,7
2026-06-01,6098,リクルート,10900.0,10570.0,1.0,7812600,10900.0,330.0,330.0,0.12510322047894307,0.020546909725926845,0.0025704845776035657,8
2026-06-01,4519,中外製薬,7664.0,7892.0,1.0,2884200,7664.0,-228.0,228.0,-0.05580879635333247,0.014446928086192965,-0.0008062656674935823,9
2026-06-01,7203,トヨタ自動車,2905.5,3042.0,1.0,37687200,2905.5,-136.5,136.5,-0.039821546596166546,0.005476976716392701,-0.00021810168351795117,10
2026-06-01,5803,フジクラ,4677.0,4771.0,0.7,51636800,3273.8999999999996,-65.8,65.8,-0.15729729729729724,0.006171424564377238,-0.0009707484044506895,11
2026-06-01,4543,テルモ,2345.5,2401.0,1.0,9849600,2345.5,-55.5,55.5,0.0044967880085653444,0.004421355666253341,1.9881899141610462e-05,12
2026-06-01,9433,KDDI,2684.0,2738.5,1.0,8764400,2684.0,-54.5,54.5,0.018789144050104456,0.005059440890310793,9.506256370103823e-05,13
2026-06-01,4063,信越化学,7793.0,7758.0,1.0,10529700,7793.0,35.0,35.0,0.10680301093594657,0.014690097935242926,0.0015689466904278764,14
2026-06-01,6762,TDK,4104.0,4108.0,1.0,30179600,4104.0,-4.0,4.0,0.10471063257065949,0.007736194267449887,0.0008100617954341873,15
2026-06-02,285A,キオクシア,77540.0,72500.0,0.82,43759900,63582.799999999996,4132.8,4132.8,0.24143451809157868,0.11911205294202057,0.02875776110095534,1
2026-06-02,9983,ファーストリテイリング,79680.0,80510.0,2.7,1006900,215136.0,-2241.0,2241.0,0.05522447357965832,0.4030223680261728,0.02225669811507271,2
2026-06-02,6857,アドバンテスト,26320.0,25675.0,2.1,8218300,55272.0,1354.5,1354.5,0.00939597315436247,0.10354311842528736,0.000972888361042974,3
2026-06-02,6367,ダイキン工業,22660.0,23630.0,1.0,1674100,22660.0,-970.0,970.0,-0.02053166198400691,0.04244983108114437,-0.0008715655830362468,4
2026-06-02,8035,東京エレクトロン,53710.0,53060.0,1.4,2681900,75194.0,909.9999999999999,909.9999999999999,0.04453520031116298,0.1408637510289307,0.006273395368655219,5
2026-06-02,6920,レーザーテック,39250.0,38380.0,0.9,2388900,35325.0,783.0,783.0,-0.05830134357005756,0.06617565238046888,-0.0038581294454064136,6
2026-06-02,4063,信越化学,7473.0,7793.0,1.0,8746700,7473.0,-320.0,320.0,0.0642267160353176,0.013999452236072017,0.0008991388434161894,7
2026-06-02,9984,ソフトバンクG,8632.0,8541.0,3.0,132031000,25896.0,273.0,273.0,0.10087998979721968,0.048511951706854135,0.0048938851932306595,8
2026-06-02,6762,TDK,3849.0,4104.0,1.0,23686700,3849.0,-255.0,255.0,0.06120760959470628,0.007210476603324125,0.0004413360369280269,9
2026-06-02,4543,テルモ,2248.5,2345.5,1.0,8137600,2248.5,-97.0,97.0,-0.03683872349539519,0.004212199699291841,-0.00015517206002959888,10
2026-06-02,5803,フジクラ,4574.0,4677.0,0.7,48742800,3201.7999999999997,-72.1,72.1,-0.14167761306061177,0.005998052478182173,-0.0008497897581211375,11
2026-06-02,7203,トヨタ自動車,2844.0,2905.5,1.0,37933000,2844.0,-61.5,61.5,-0.058901389808074134,0.00532777226808361,-0.00031381319117103996,12
2026-06-02,6098,リクルート,10845.0,10900.0,1.0,7506200,10845.0,-55.0,55.0,0.1039291530944626,0.020316346781774523,0.002111460715003237,13
2026-06-02,4519,中外製薬,7618.0,7664.0,1.0,2597400,7618.0,-46.0,46.0,0.004218296862641635,0.014271086194887811,6.01996781223836e-05,14
2026-06-02,9433,KDDI,2661.5,2684.0,1.0,8725800,2661.5,-22.5,22.5,0.017198547678196174,0.004985888147505108,8.57500350230198e-05,15
2026-06-03,8035,東京エレクトロン,60900.0,53710.0,1.4,5433400,85260.0,10066.0,10066.0,0.15999999999999992,0.15589550503122296,0.024943280804995662,1
2026-06-03,9983,ファーストリテイリング,78420.0,79680.0,2.7,1021700,211734.0,-3402.0,3402.0,0.007710100231302919,0.387149646519833,0.002984962579181408,2
2026-06-03,6857,アドバンテスト,27660.0,26320.0,2.1,8806800,58086.0,2814.0,2814.0,0.019535569480280124,0.10620861254097605,0.0020748457296983886,3
2026-06-03,6920,レーザーテック,41770.0,39250.0,0.9,3365400,37593.0,2268.0,2268.0,0.005778954972309069,0.06873774009663107,0.0003972323049167146,4
2026-06-03,6367,ダイキン工業,23795.0,22660.0,1.0,1389000,23795.0,1135.0,1135.0,0.016663106173894437,0.043508486303283495,0.0007249865267370448,5
2026-06-03,9984,ソフトバンクG,8315.0,8632.0,3.0,73007300,24945.0,-951.0,951.0,0.14342684268426842,0.04561122886469455,0.006541874547012708,6
2026-06-03,285A,キオクシア,78080.0,77540.0,0.82,43609900,64025.6,442.79999999999995,442.79999999999995,0.2895127993393889,0.11706900359989525,0.03389297494807867,7
2026-06-03,4063,信越化学,7806.0,7473.0,1.0,8189400,7806.0,333.0,333.0,0.05401026194977043,0.014273050812499724,0.0007708912132054938,8
2026-06-03,5803,フジクラ,5001.0,4574.0,0.7,82340200,3500.7,298.9,298.9,-0.02704280155642025,0.006400931204114499,-0.00017309911232916652,9
2026-06-03,4519,中外製薬,7423.0,7618.0,1.0,2654400,7423.0,-195.0,195.0,-0.05775577557755773,0.013572746115960217,-0.0007839044786445667,10
2026-06-03,6762,TDK,3950.0,3849.0,1.0,17825900,3950.0,101.0,101.0,0.09478935698447888,0.007222463580498836,0.0006846126786393017,11
2026-06-03,6098,リクルート,10920.0,10845.0,1.0,4746500,10920.0,75.0,75.0,0.10225093368325422,0.01996691197444235,0.0020416353921580794,12
2026-06-03,9433,KDDI,2706.5,2661.5,1.0,6968800,2706.5,45.0,45.0,0.006320877486521548,0.004948758906486101,3.128049875823099e-05,13
2026-06-03,7203,トヨタ自動車,2881.0,2844.0,1.0,27875500,2881.0,37.0,37.0,-0.04222074468085102,0.0052678272342828215,-0.00022241158868148856,14
2026-06-03,4543,テルモ,2279.0,2248.5,1.0,5808500,2279.0,30.5,30.5,-0.04863285326654143,0.004167087215178948,-0.00020265734108467856,15
2026-06-04,8035,東京エレクトロン,63660.0,60900.0,1.4,4805100,89124.0,3863.9999999999995,3863.9999999999995,0.21674311926605494,0.16217635559573387,0.035150609183020286,1
2026-06-04,9984,ソフトバンクG,7377.0,8315.0,3.0,76525600,22131.0,-2814.0,2814.0,0.035368421052631493,0.04027113825332331,0.0014243265740122738,2
2026-06-04,9983,ファーストリテイリング,78870.0,78420.0,2.7,784300,212949.0,1215.0,1215.0,0.006251594794590476,0.3874971135469227,0.0024224749379687764,3
2026-06-04,6857,アドバンテスト,28170.0,27660.0,2.1,7606900,59157.0,1071.0,1071.0,0.0694760820045559,0.10764627561573571,0.007478841472163881,4
2026-06-04,285A,キオクシア,76920.0,78080.0,0.82,34757400,63074.399999999994,-951.1999999999999,951.1999999999999,0.25522193211488253,0.11477465467649069,0.02929300912435239,5
2026-06-04,6920,レーザーテック,42750.0,41770.0,0.9,2772700,38475.0,882.0,882.0,0.0658189977561705,0.07001184059900657,0.00460810917929138,6
2026-06-04,6098,リクルート,10615.0,10920.0,1.0,3122600,10615.0,-305.0,305.0,0.04221894943544435,0.0193158073543458,0.0008154930939979095,7
2026-06-04,4063,信越化学,7641.0,7806.0,1.0,6730800,7641.0,-165.0,165.0,0.040441176470588314,0.013904105887381654,0.0005622983998573473,8
2026-06-04,4519,中外製薬,7567.0,7423.0,1.0,2311000,7567.0,144.0,144.0,-0.022730207929743007,0.013769450235547308,-0.00031298246693223914,9
2026-06-04,5803,フジクラ,4805.0,5001.0,0.7,45052400,3363.5,-137.2,137.2,-0.0422563284831573,0.0061204633100652005,-0.00025862830809922734,10
2026-06-04,9433,KDDI,2643.5,2706.5,1.0,6444100,2643.5,-63.0,63.0,-0.025976418570375803,0.004810300211136423,-0.0001249543717336468,11
2026-06-04,6367,ダイキン工業,23745.0,23795.0,1.0,1216000,23745.0,-50.0,50.0,0.011286201022146614,0.04320808720008865,0.00048765515792264055,12
2026-06-04,7203,トヨタ自動車,2838.5,2881.0,1.0,19751600,2838.5,-42.5,42.5,-0.06320132013201318,0.005165136050429633,-0.00032644341704860544,13
2026-06-04,4543,テルモ,2276.0,2279.0,1.0,4871300,2276.0,-3.0,3.0,-0.0514690560533444,0.004141571129391525,-0.00021316275660756529,14
2026-06-04,6762,TDK,3950.0,3950.0,1.0,12099400,3950.0,0.0,0.0,0.040569020021074875,0.007187700334400934,0.00029159795877179806,15
2026-06-05,8035,東京エレクトロン,59450.0,63660.0,1.4,4460100,83230.0,-5894.0,5894.0,0.13410911865700115,0.15394270327678042,0.020645120260125265,1
2026-06-05,6857,アドバンテスト,26765.0,28170.0,2.1,7157600,56206.5,-2950.5,2950.5,0.022735957202904,0.10395987686803265,0.0023636273112907598,2
2026-06-05,285A,キオクシア,78140.0,76920.0,0.82,36522900,64074.799999999996,1000.4,1000.4,0.1866362946089597,0.11851313136992729,0.022118851701388092,3
2026-06-05,6920,レーザーテック,42180.0,42750.0,0.9,2495600,37962.0,-513.0,513.0,0.05108397707450796,0.07021474110048226,0.0035868482246695474,4
2026-06-05,9983,ファーストリテイリング,78700.0,78870.0,2.7,795600,212490.0,-459.00000000000006,459.00000000000006,-0.04409085388072387,0.39302276846429257,-0.017328709456156693,5
2026-06-05,4063,信越化学,7350.0,7641.0,1.0,6100000,7350.0,-291.0,291.0,-0.05259087393658157,0.013594603737646715,-0.000714952091384359,6
2026-06-05,6762,TDK,4111.0,3950.0,1.0,18532200,4111.0,161.0,161.0,0.0007302823758519317,0.007603730063328659,5.552870055984412e-06,7
2026-06-05,9984,ソフトバンクG,7426.0,7377.0,3.0,62899400,22278.0,147.0,147.0,-0.008677079161660606,0.041205521369699794,-0.00035754357082238284,8
2026-06-05,6367,ダイキン工業,23700.0,23745.0,1.0,767300,23700.0,-45.0,45.0,0.01782263259609196,0.04383566103159553,0.0007812668811729525,9
2026-06-05,5803,フジクラ,4747.0,4805.0,0.7,46983000,3322.8999999999996,-40.599999999999994,40.599999999999994,-0.005030391951372892,0.006146055613581804,-3.091706869125209e-05,10
2026-06-05,6098,リクルート,10595.0,10615.0,1.0,3111400,10595.0,-20.0,20.0,0.002365184484389715,0.01959657504766897,4.634951524992529e-05,11
2026-06-05,4519,中外製薬,7554.0,7567.0,1.0,2116500,7554.0,-13.0,13.0,-0.04282818043588443,0.013971923351589562,-0.0005983920543382249,12
2026-06-05,7203,トヨタ自動車,2850.0,2838.5,1.0,18955400,2850.0,11.5,11.5,-0.06311637080867849,0.005271376959495665,-0.00033271018284785253,13
2026-06-05,9433,KDDI,2651.5,2643.5,1.0,6162600,2651.5,8.0,8.0,-0.031769216724484184,0.004904230178281669,-0.00015580355140058604,14
2026-06-05,4543,テルモ,2280.0,2276.0,1.0,4351900,2280.0,4.0,4.0,-0.050395668471470256,0.004217101567596531,-0.0002125236525111123,15
2026-06-08,8035,東京エレクトロン,55020.0,59450.0,1.4,3961100,77028.0,-6202.0,6202.0,0.03693931398416894,0.14783373713738243,0.005460876833570867,1
2026-06-08,285A,キオクシア,71880.0,78140.0,0.82,44666500,58941.6,-5133.2,5133.2,-0.008551724137931038,0.1131219426813203,-0.0009673876477574981,2
2026-06-08,6857,アドバンテスト,25235.0,26765.0,2.1,10067400,52993.5,-3213.0,3213.0,-0.01713729308666012,0.10170622564508848,-0.0017429693976178692,3
2026-06-08,6920,レーザーテック,39100.0,42180.0,0.9,2353600,35190.0,-2772.0,2772.0,0.01875977071391355,0.06753737874363203,0.0012669857398492756,4
2026-06-08,9984,ソフトバンクG,6976.0,7426.0,3.0,64167800,20928.0,-1350.0,1350.0,-0.1832338133707997,0.04016545218376616,-0.007359668969393988,5
2026-06-08,4063,信越化学,6863.0,7350.0,1.0,7427500,6863.0,-487.0,487.0,-0.11933786731682283,0.013171612114735623,-0.0015718720988969759,6
2026-06-08,6762,TDK,3715.0,4111.0,1.0,17890100,3715.0,-396.0,396.0,-0.09478557504873297,0.007129905144432878,-0.0006758121591579899,7
2026-06-08,9983,ファーストリテイリング,78820.0,78700.0,2.7,965600,212814.0,324.0,324.0,-0.02099118121972421,0.4084370480235097,-0.008573576091910692,8
2026-06-08,6367,ダイキン工業,23440.0,23700.0,1.0,1253900,23440.0,-260.0,260.0,-0.008040626322471489,0.04498653474710812,-0.00036171991544437583,9
2026-06-08,5803,フジクラ,4401.0,4747.0,0.7,45195300,3080.7,-242.2,242.2,-0.059012187299551044,0.005912543412773719,-0.00034891211929132947,10
2026-06-08,6098,リクルート,10755.0,10595.0,1.0,4476500,10755.0,160.0,160.0,-0.013302752293578024,0.020641219334690607,-0.00027458502784680254,11
2026-06-08,4519,中外製薬,7465.0,7554.0,1.0,2319900,7465.0,-89.0,89.0,-0.0259655532359081,0.014326983015663913,-0.0003720080402031725,12
2026-06-08,9433,KDDI,2724.0,2651.5,1.0,9632700,2724.0,72.5,72.5,0.014903129657227954,0.005227957365662224,7.7912926462924e-05,13
2026-06-08,7203,トヨタ自動車,2822.5,2850.0,1.0,30734900,2822.5,-27.5,27.5,-0.028566511787988302,0.0054170006110798915,-0.00015474481181195355,14
2026-06-08,4543,テルモ,2284.5,2280.0,1.0,5042800,2284.5,4.5,4.5,-0.026007247921551957,0.004384459839153946,-0.0001140277340389645,15
2026-06-09,8035,東京エレクトロン,59920.0,55020.0,1.4,5902600,83888.0,6860.0,6860.0,0.11562092720163841,0.1571850887773092,0.018173885706704338,1
2026-06-09,285A,キオクシア,76450.0,71880.0,0.82,34519800,62688.99999999999,3747.3999999999996,3747.3999999999996,-0.01405726076863556,0.1174634754715899,-0.001651214705494366,2
2026-06-09,6857,アドバンテスト,26330.0,25235.0,2.1,8788900,55293.0,2299.5,2299.5,0.0003799392097263432,0.10360522498764729,3.93636873053267e-05,3
2026-06-09,9983,ファーストリテイリング,78060.0,78820.0,2.7,1223500,210762.0,-2052.0,2052.0,-0.02033132530120485,0.3949151688070193,-0.008029148763395737,4
2026-06-09,6920,レーザーテック,40480.0,39100.0,0.9,2636300,36432.0,1242.0,1242.0,0.031337579617834344,0.06826443775432633,0.002139242253192898,5
2026-06-09,6098,リクルート,11185.0,10755.0,1.0,5532400,11185.0,430.0,430.0,0.031350852927616524,0.020957886920348598,0.0006570476305134669,6
2026-06-09,9984,ソフトバンクG,7048.0,6976.0,3.0,67342100,21144.0,216.0,216.0,-0.18350324374420757,0.0396185570893027,-0.007270133738352116,7
2026-06-09,6367,ダイキン工業,23265.0,23440.0,1.0,1045900,23265.0,-175.0,175.0,0.02669902912621369,0.043592779544202966,0.0011638848907432873,8
2026-06-09,6762,TDK,3835.0,3715.0,1.0,19643100,3835.0,120.0,120.0,-0.003637308391790106,0.007185828908318004,-2.6137075790193014e-05,9
2026-06-09,4519,中外製薬,7376.0,7465.0,1.0,2715900,7376.0,-89.0,89.0,-0.03176686794434236,0.013820775496154784,-0.00043904275007475177,10
2026-06-09,5803,フジクラ,4499.0,4401.0,0.7,60698500,3149.2999999999997,68.6,68.6,-0.01639702667249676,0.005900998952011965,-9.675883721051563e-05,11
2026-06-09,4063,信越化学,6836.0,6863.0,1.0,6302600,6836.0,-27.0,27.0,-0.08524019804630001,0.012808950825883148,-0.0010918375051635976,12
2026-06-09,7203,トヨタ自動車,2830.0,2822.5,1.0,22825800,2830.0,7.5,7.5,-0.004922644163150469,0.005302710771979127,-2.6103358230558167e-05,13
2026-06-09,9433,KDDI,2721.0,2724.0,1.0,9219800,2721.0,-3.0,3.0,0.022355814390381257,0.005098472088535408,0.00011398049568583705,14
2026-06-09,4543,テルモ,2284.0,2284.5,1.0,4620300,2284.0,-0.5,0.5,0.01578830331331993,0.00427964360537114,6.756831131450961e-05,15
2026-06-10,285A,キオクシア,70500.0,76450.0,0.82,39377200,57810.0,-4879.0,4879.0,-0.09707991803278693,0.1089994188960231,-0.010581654652047329,1
2026-06-10,9983,ファーストリテイリング,79130.0,78060.0,2.7,926200,213651.0,2889.0,2889.0,0.009053812802856331,0.40283402260083434,0.0036471838312495506,2
2026-06-10,8035,東京エレクトロン,61830.0,59920.0,1.4,7924500,86562.0,2674.0,2674.0,0.015270935960591148,0.1632106503801687,0.0024923793900419873,3
2026-06-10,6857,アドバンテスト,25235.0,26330.0,2.1,8322300,52993.5,-2299.5,2299.5,-0.08767172812725954,0.09991801946490919,-0.008759985437541746,4
2026-06-10,9984,ソフトバンクG,6461.0,7048.0,3.0,65333800,19383.0,-1761.0,1761.0,-0.2229705351773903,0.03654619852035315,-0.00814872544278229,5
2026-06-10,5803,フジクラ,4194.0,4499.0,0.7,54543200,2935.7999999999997,-213.5,213.5,-0.1613677264547091,0.005535383047828137,-0.0008932321774839647,6
2026-06-10,6098,リクルート,11380.0,11185.0,1.0,6072500,11380.0,195.0,195.0,0.0421245421245422,0.02145672698558628,0.0009038547997591306,7
2026-06-10,6762,TDK,3640.0,3835.0,1.0,15871800,3640.0,-195.0,195.0,-0.07848101265822782,0.006863135872366789,-0.0005386258532743554,8
2026-06-10,4519,中外製薬,7560.0,7376.0,1.0,2962000,7560.0,184.0,184.0,0.01845614980466115,0.014254205273377177,0.0002630777478718401,9
2026-06-10,6920,レーザーテック,40650.0,40480.0,0.9,3439100,36585.0,153.0,153.0,-0.026813502513765908,0.06898017194795027,-0.001849600013926369,10
2026-06-10,4063,信越化学,6695.0,6836.0,1.0,7626000,6695.0,-141.0,141.0,-0.1423264155777607,0.01262326776524606,-0.0017966244539057614,11
2026-06-10,6367,ダイキン工業,23300.0,23265.0,1.0,870800,23300.0,35.0,35.0,-0.02080268964068077,0.043931611490699504,-0.0009138956792559869,12
2026-06-10,9433,KDDI,2752.0,2721.0,1.0,8374500,2752.0,31.0,31.0,0.01681138001108451,0.005188832395811375,8.723143321981109e-05,13
2026-06-10,4543,テルモ,2308.5,2284.0,1.0,5051300,2308.5,24.5,24.5,0.012944273804300188,0.004352623395977674,5.634154900453793e-05,14
2026-06-10,7203,トヨタ自動車,2814.0,2830.0,1.0,25839700,2814.0,-16.0,16.0,-0.023255813953488413,0.005305731962868172,-0.00012338911541553909,15
2026-06-11,285A,キオクシア,75440.0,70500.0,0.82,50578100,61860.799999999996,4050.7999999999997,4050.7999999999997,-0.01924076963078525,0.11596869822976616,-0.0022313270070209836,1
2026-06-11,8035,東京エレクトロン,63400.0,61830.0,1.4,5585800,88760.0,2198.0,2198.0,-0.004084197298146353,0.1663958703229516,-0.0006795935639957099,2
2026-06-11,9983,ファーストリテイリング,78480.0,79130.0,2.7,823000,211896.0,-1755.0000000000002,1755.0000000000002,-0.004944845949029997,0.39723545896746454,-0.0019642681500863387,3
2026-06-11,6920,レーザーテック,40200.0,40650.0,0.9,2648100,36180.0,-405.0,405.0,-0.05964912280701751,0.06782562627630001,-0.004045739111217893,4
2026-06-11,9984,ソフトバンクG,6374.0,6461.0,3.0,65531700,19122.0,-261.0,261.0,-0.1359631286430798,0.03584747445150384,-0.004873934780379333,5
2026-06-11,6367,ダイキン工業,23070.0,23300.0,1.0,1095300,23070.0,-230.0,230.0,-0.028427037271004374,0.0432486787781714,-0.0012294318035487744,6
2026-06-11,6098,リクルート,11155.0,11380.0,1.0,4717800,11155.0,-225.0,225.0,0.05087140838436177,0.02091196409928487,0.0010638210658138326,7
2026-06-11,4063,信越化学,6858.0,6695.0,1.0,8104400,6858.0,163.0,163.0,-0.1024734982332155,0.012856499309089704,-0.00131745045923534,8
2026-06-11,4519,中外製薬,7428.0,7560.0,1.0,2164800,7428.0,-132.0,132.0,-0.018369234835469817,0.013925062243790948,-0.00025579273845473016,9
2026-06-11,6857,アドバンテスト,25175.0,25235.0,2.1,7237400,52867.5,-126.0,126.0,-0.10631877884274055,0.09910921219354038,-0.010537170412483265,10
2026-06-11,6762,TDK,3561.0,3640.0,1.0,14430600,3561.0,-79.0,79.0,-0.09848101265822784,0.006675706334159877,-0.0006574303199970106,11
2026-06-11,7203,トヨタ自動車,2747.5,2814.0,1.0,27541100,2747.5,-66.5,66.5,-0.03205918618988901,0.0051506608124415225,-0.00016512599398702777,12
2026-06-11,4543,テルモ,2264.0,2308.5,1.0,4002300,2264.0,-44.5,44.5,-0.005272407732864637,0.00424425698976073,-2.237745337307926e-05,13
2026-06-11,5803,フジクラ,4142.0,4194.0,0.7,51253400,2899.3999999999996,-36.4,36.4,-0.13798126951092615,0.0054354234611803266,-0.0007499866295031337,14
2026-06-11,9433,KDDI,2757.5,2752.0,1.0,7098400,2757.5,5.5,5.5,0.04312464535653482,0.005169407530594176,0.00022292886646027427,15
2026-06-12,8035,東京エレクトロン,68270.0,63400.0,1.4,6382700,95578.0,6818.0,6818.0,0.1483599663582842,0.17144574044925176,0.025435684285322113,1
2026-06-12,285A,キオクシア,81350.0,75440.0,0.82,36196000,66707.0,4846.2,4846.2,0.041080112618377296,0.11965756772634119,0.004915546357839204,2
2026-06-12,6857,アドバンテスト,27290.0,25175.0,2.1,9164700,57309.0,4441.5,4441.5,0.019615169064076232,0.10279963945056571,0.002016432307548927,3
2026-06-12,9983,ファーストリテイリング,80060.0,78480.0,2.7,1093700,216162.0,4266.0,4266.0,0.01728081321473951,0.3877467005690762,0.006700578307165735,4
2026-06-12,6920,レーザーテック,43870.0,40200.0,0.9,3508400,39483.0,3303.0,3303.0,0.040066382171645376,0.07082374783064939,0.0028376513474110384,5
2026-06-12,9984,ソフトバンクG,6497.0,6374.0,3.0,69953600,19491.0,369.0,369.0,-0.12510099649878803,0.034962532456175754,-0.004373847650388806,6
2026-06-12,6098,リクルート,10820.0,11155.0,1.0,4853500,10820.0,-335.0,335.0,0.021236432279376993,0.019408680989986233,0.00041217113947587423,7
2026-06-12,4063,信越化学,7141.0,6858.0,1.0,7478800,7141.0,283.0,283.0,-0.02843537414965991,0.012809370697734907,-0.0003642392484117823,8
2026-06-12,5803,フジクラ,4265.0,4142.0,0.7,42466800,2985.5,86.1,86.1,-0.1015378133558037,0.005355325055046571,-0.0005437679958989779,9
2026-06-12,4543,テルモ,2211.0,2264.0,1.0,4700000,2211.0,-53.0,53.0,-0.03026315789473688,0.003966043777158924,-0.00012002500904559917,10
2026-06-12,6762,TDK,3524.0,3561.0,1.0,16066100,3524.0,-37.0,37.0,-0.14278764290926782,0.006321274658845793,-0.0009025999087186768,11
2026-06-12,4519,中外製薬,7459.0,7428.0,1.0,1863100,7459.0,31.0,31.0,-0.012576118612655507,0.013379792190786258,-0.00016826585360400987,12
2026-06-12,7203,トヨタ自動車,2778.5,2747.5,1.0,22315500,2778.5,31.0,31.0,-0.025087719298245603,0.004984012951079182,-0.00012503751789549522,13
2026-06-12,9433,KDDI,2768.5,2757.5,1.0,9588800,2768.5,11.0,11.0,0.04412596643409383,0.004966075168278825,0.00021913286618465832,14
2026-06-12,6367,ダイキン工業,23065.0,23070.0,1.0,1011100,23065.0,-5.0,5.0,-0.026793248945147674,0.041373496029023335,-0.0011085303788367009,15
